tweet_id,usuario_id
1722,5440
1773,5440
9046,5440
10502,5440
52,3244
53,7865
2059,7865
2186,7865
2318,7865
2392,7865
2431,7865
2477,7865
2632,7865
2660,7865
2849,7865
3176,7865
3249,7865
3276,7865
3317,7865
3334,7865
3546,7865
3571,7865
3720,7865
3737,7865
3748,7865
3906,7865
3962,7865
3990,7865
4247,7865
4469,7865
4486,7865
4522,7865
4571,7865
4891,7865
4929,7865
5365,7865
5444,7865
5664,7865
54,5572
94,5572
136,5572
189,5572
226,5572
343,5572
380,5572
506,5572
602,5572
664,5572
727,5572
824,5572
921,5572
961,5572
976,5572
1161,5572
1244,5572
1352,5572
1388,5572
1639,5572
1851,5572
2116,5572
2120,5572
2573,5572
2741,5572
4186,5572
6830,5572
7185,5572
8229,5572
8894,5572
55,6273
57,3023
58,1136
59,1685
233,1685
798,1685
1288,1685
2456,1685
3728,1685
60,5808
61,6757
133,6757
220,6757
283,6757
284,6757
403,6757
538,6757
667,6757
780,6757
62,4040
63,7726
64,4806
502,4806
3104,4806
4540,4806
8946,4806
65,844
66,2314
67,5462
149,5462
424,5462
1098,5462
1183,5462
1470,5462
1734,5462
1859,5462
2468,5462
3959,5462
4390,5462
5741,5462
6411,5462
7434,5462
68,2392
69,1435
70,4341
166,4341
263,4341
1053,4341
2181,4341
2917,4341
3105,4341
3248,4341
3355,4341
3837,4341
4073,4341
4500,4341
4747,4341
6093,4341
6388,4341
71,965
11083,965
72,1323
3345,1323
10512,1323
11729,1323
73,2291
3344,2291
10511,2291
74,1388
2483,1388
2816,1388
3753,1388
4039,1388
4330,1388
5203,1388
6211,1388
6731,1388
7942,1388
10591,1388
11003,1388
11667,1388
75,355
76,4001
134,4001
344,4001
571,4001
584,4001
686,4001
908,4001
1241,4001
1370,4001
1451,4001
1583,4001
1904,4001
2079,4001
2517,4001
3243,4001
3497,4001
6366,4001
6521,4001
6694,4001
6808,4001
7122,4001
7303,4001
7983,4001
8407,4001
8944,4001
9053,4001
9432,4001
11466,4001
11647,4001
11896,4001
11927,4001
12033,4001
12248,4001
12257,4001
12471,4001
78,4517
12616,4517
79,4712
800,4712
845,4712
5655,4712
5776,4712
80,7271
508,7271
701,7271
844,7271
1052,7271
81,3628
82,2203
710,2203
768,2203
805,2203
825,2203
4960,2203
5773,2203
5834,2203
5913,2203
83,3191
85,854
1074,854
3825,854
12408,854
86,5236
1924,5236
87,1947
88,1211
990,1211
1572,1211
89,5545
212,5545
273,5545
385,5545
470,5545
513,5545
514,5545
515,5545
639,5545
640,5545
641,5545
720,5545
721,5545
736,5545
749,5545
750,5545
751,5545
851,5545
933,5545
969,5545
970,5545
1054,5545
1055,5545
1056,5545
1071,5545
1254,5545
1255,5545
1256,5545
1285,5545
1399,5545
1413,5545
1435,5545
1476,5545
1609,5545
1732,5545
1995,5545
1996,5545
2132,5545
2166,5545
2271,5545
2272,5545
2536,5545
2745,5545
2775,5545
2778,5545
2877,5545
2931,5545
3093,5545
3200,5545
3251,5545
3320,5545
3678,5545
3736,5545
3849,5545
3851,5545
3887,5545
3934,5545
4046,5545
4047,5545
4188,5545
4229,5545
4457,5545
4458,5545
4699,5545
4805,5545
4807,5545
4840,5545
4841,5545
4976,5545
5319,5545
6065,5545
6066,5545
6140,5545
6316,5545
6376,5545
6480,5545
6659,5545
6782,5545
6783,5545
6813,5545
6837,5545
6916,5545
7152,5545
7199,5545
7511,5545
7704,5545
7823,5545
8131,5545
8165,5545
8228,5545
8755,5545
8890,5545
11165,5545
11289,5545
11295,5545
11309,5545
11841,5545
12413,5545
12445,5545
12465,5545
12481,5545
90,443
938,443
1019,443
1699,443
91,7543
7386,7543
92,6375
93,6324
3152,6324
10827,6324
11549,6324
95,698
116,698
256,698
835,698
848,698
977,698
986,698
1077,698
2082,698
2111,698
2496,698
3108,698
3649,698
3865,698
4052,698
4803,698
4820,698
4825,698
4961,698
5049,698
5072,698
5314,698
5623,698
6091,698
6625,698
6732,698
7108,698
7728,698
7730,698
8176,698
8697,698
8802,698
10162,698
10438,698
10637,698
10695,698
11614,698
12112,698
12168,698
12383,698
12528,698
12538,698
12622,698
96,4466
201,4466
435,4466
483,4466
493,4466
885,4466
939,4466
1343,4466
2095,4466
2266,4466
3044,4466
3495,4466
3566,4466
3620,4466
4238,4466
4923,4466
5480,4466
6180,4466
6369,4466
10397,4466
12613,4466
97,6874
98,1326
99,4064
100,5694
101,2527
102,3295
617,3295
5645,3295
5886,3295
9289,3295
9335,3295
9825,3295
11220,3295
12558,3295
103,219
1033,219
3364,219
7276,219
8433,219
8466,219
11147,219
104,6317
106,7060
108,1537
430,1537
782,1537
1340,1537
1463,1537
2052,1537
2081,1537
2317,1537
2695,1537
2768,1537
3172,1537
4089,1537
4364,1537
4427,1537
4556,1537
5420,1537
5745,1537
6327,1537
6412,1537
6433,1537
6670,1537
6781,1537
6788,1537
7090,1537
7111,1537
7275,1537
7281,1537
7293,1537
7298,1537
7299,1537
8198,1537
8214,1537
8698,1537
8740,1537
8818,1537
8849,1537
10589,1537
10671,1537
11791,1537
12203,1537
12228,1537
12540,1537
109,3620
111,709
2223,709
2225,709
114,3994
225,3994
854,3994
910,3994
1730,3994
2125,3994
2401,3994
3292,3994
3316,3994
3436,3994
3733,3994
5539,3994
10971,3994
117,4298
167,4298
615,4298
1309,4298
4568,4298
4876,4298
118,4420
120,3723
122,6816
153,6816
530,6816
652,6816
2567,6816
3303,6816
3513,6816
3524,6816
3696,6816
5687,6816
10182,6816
11263,6816
11383,6816
11615,6816
12367,6816
12614,6816
127,7846
131,3420
132,3471
412,3471
6446,3471
135,4308
140,6079
199,6079
321,6079
1221,6079
2014,6079
5268,6079
6164,6079
7586,6079
7882,6079
8901,6079
9219,6079
9627,6079
10650,6079
141,6260
142,6370
362,6370
992,6370
3499,6370
3692,6370
9669,6370
143,4487
379,4487
741,4487
1135,4487
1356,4487
1592,4487
1635,4487
2043,4487
2527,4487
3627,4487
4244,4487
4780,4487
5348,4487
5387,4487
6117,4487
6525,4487
6814,4487
7124,4487
7157,4487
8580,4487
11262,4487
11626,4487
11809,4487
144,422
351,422
1200,422
1589,422
2094,422
2571,422
3073,422
4598,422
5125,422
5407,422
5525,422
5652,422
5948,422
6006,422
6063,422
7230,422
7665,422
8213,422
8306,422
8629,422
8734,422
9164,422
9641,422
10812,422
10867,422
11364,422
11787,422
11956,422
145,4294
363,4294
1588,4294
1709,4294
1965,4294
2096,4294
2574,4294
3155,4294
3484,4294
3501,4294
3780,4294
3831,4294
4135,4294
4314,4294
4443,4294
4445,4294
4566,4294
4600,4294
4609,4294
4628,4294
4629,4294
4636,4294
4815,4294
5068,4294
5215,4294
5237,4294
5239,4294
5273,4294
5275,4294
5290,4294
5351,4294
5408,4294
5526,4294
5612,4294
5949,4294
6005,4294
6075,4294
6094,4294
6241,4294
6453,4294
6718,4294
7233,4294
7684,4294
7981,4294
8218,4294
8223,4294
8307,4294
8423,4294
8502,4294
8680,4294
8687,4294
8735,4294
8926,4294
9037,4294
9163,4294
9312,4294
9315,4294
9346,4294
9494,4294
9640,4294
9663,4294
9668,4294
9703,4294
9728,4294
9918,4294
10707,4294
10811,4294
10868,4294
10978,4294
11174,4294
11182,4294
11200,4294
11204,4294
11229,4294
11351,4294
11366,4294
11537,4294
11608,4294
11758,4294
11784,4294
11797,4294
11957,4294
12582,4294
12583,4294
146,1928
194,1928
381,1928
666,1928
855,1928
856,1928
1166,1928
1167,1928
1864,1928
2015,1928
2023,1928
2124,1928
2127,1928
2281,1928
2575,1928
3114,1928
3518,1928
4021,1928
4071,1928
5058,1928
6059,1928
6439,1928
6443,1928
6963,1928
7713,1928
8767,1928
9368,1928
9434,1928
9660,1928
9682,1928
9962,1928
10277,1928
10902,1928
11091,1928
11209,1928
11795,1928
11820,1928
12431,1928
12432,1928
147,684
4984,684
151,1285
769,1285
2384,1285
4308,1285
4442,1285
4572,1285
5272,1285
6839,1285
6998,1285
8631,1285
8682,1285
8933,1285
9112,1285
9361,1285
9616,1285
11538,1285
11975,1285
152,5057
157,5057
155,4650
815,4650
2357,4650
2425,4650
4072,4650
6240,4650
8891,4650
11155,4650
12313,4650
158,1929
159,5058
160,4272
161,5938
162,5653
163,1593
164,5925
3563,5925
4395,5925
165,5175
168,3926
169,2279
170,2409
6235,2409
7984,2409
8533,2409
172,2066
173,7202
6186,7202
8295,7202
12587,7202
174,2836
175,2686
1790,2686
7606,2686
8235,2686
9274,2686
11788,2686
176,2199
1906,2199
2553,2199
2554,2199
9608,2199
177,1720
659,1720
781,1720
812,1720
1112,1720
2227,1720
2489,1720
2769,1720
6526,1720
6702,1720
7416,1720
7972,1720
8077,1720
8291,1720
8335,1720
8929,1720
9367,1720
9617,1720
9630,1720
10784,1720
178,7107
2375,7107
179,5610
1144,5610
1243,5610
1349,5610
1475,5610
1587,5610
1840,5610
1992,5610
2113,5610
2240,5610
2396,5610
2526,5610
2697,5610
2900,5610
3242,5610
3459,5610
3610,5610
3824,5610
4033,5610
4034,5610
4195,5610
4392,5610
4764,5610
7604,5610
180,4230
181,1918
1222,1918
2157,1918
182,4050
4474,4050
6283,4050
183,7691
184,1811
198,1811
2408,1811
3603,1811
6380,1811
8014,1811
9767,1811
10178,1811
10412,1811
10546,1811
10624,1811
11150,1811
11247,1811
12294,1811
12355,1811
185,4643
243,4643
329,4643
479,4643
2371,4643
186,3059
187,3685
486,3685
821,3685
1073,3685
2099,3685
2493,3685
3437,3685
4559,3685
5425,3685
8637,3685
9035,3685
11078,3685
188,7718
1238,7718
1684,7718
3004,7718
4949,7718
7385,7718
8292,7718
10068,7718
190,3294
12394,3294
191,5707
192,2240
193,193
196,5739
577,5739
813,5739
1131,5739
1264,5739
1327,5739
1516,5739
1558,5739
2488,5739
2847,5739
3221,5739
3472,5739
3648,5739
4262,5739
4782,5739
5175,5739
5318,5739
6445,5739
6472,5739
6651,5739
7085,5739
7433,5739
8546,5739
9246,5739
10859,5739
11454,5739
12020,5739
12344,5739
200,1209
202,907
203,5552
205,4631
3085,4631
5139,4631
5786,4631
207,3461
208,2782
209,7806
211,5247
215,5564
1014,5564
1629,5564
2025,5564
3511,5564
3704,5564
4447,5564
5050,5564
12084,5564
12095,5564
221,4832
222,5393
223,2765
224,6739
406,6739
500,6739
643,6739
1102,6739
1914,6739
2626,6739
2962,6739
4043,6739
227,7405
228,4758
229,4758
230,3000
2169,3000
2453,3000
2774,3000
2955,3000
5696,3000
8985,3000
9438,3000
12249,3000
231,6211
232,4858
234,5014
1333,5014
235,4436
299,4436
517,4436
828,4436
989,4436
1122,4436
1611,4436
2086,4436
2288,4436
2416,4436
2565,4436
2673,4436
2751,4436
2756,4436
2942,4436
2945,4436
4108,4436
4109,4436
4123,4436
4263,4436
4273,4436
4664,4436
4674,4436
5067,4436
5634,4436
5639,4436
7894,4436
8832,4436
8878,4436
11944,4436
12362,4436
236,4641
237,3312
239,4555
240,1694
4958,1694
12031,1694
241,1050
242,1423
244,7256
245,5426
246,1096
487,1096
488,1096
586,1096
587,1096
588,1096
707,1096
708,1096
709,1096
2075,1096
2663,1096
2854,1096
3007,1096
3216,1096
3404,1096
3592,1096
3795,1096
3994,1096
4147,1096
4286,1096
4341,1096
4696,1096
5679,1096
247,3524
248,2338
942,2338
1718,2338
2708,2338
3056,2338
4203,2338
4284,2338
5141,2338
6324,2338
7654,2338
9305,2338
10601,2338
251,4937
253,4937
3498,4937
4374,4937
5728,4937
252,7597
254,1955
650,1955
765,1955
1061,1955
1380,1955
1398,1955
1502,1955
1746,1955
2242,1955
2920,1955
3100,1955
3285,1955
3665,1955
3861,1955
4059,1955
4352,1955
4661,1955
4667,1955
4804,1955
4814,1955
5202,1955
5341,1955
5354,1955
6148,1955
6378,1955
6434,1955
7097,1955
8086,1955
8249,1955
8308,1955
10909,1955
11040,1955
11792,1955
255,3613
257,3768
927,3768
12282,3768
258,3043
867,3043
1392,3043
1768,3043
1972,3043
2937,3043
3103,3043
3288,3043
3616,3043
3705,3043
3800,3043
3880,3043
4297,3043
4450,3043
4617,3043
4630,3043
4843,3043
5363,3043
5632,3043
5879,3043
8187,3043
8809,3043
9276,3043
11207,3043
11345,3043
11609,3043
12586,3043
259,977
1331,977
1763,977
3180,977
4024,977
9162,977
11673,977
260,3232
399,3232
497,3232
678,3232
863,3232
9539,3232
261,5112
262,1083
265,6482
266,6161
267,2696
764,2696
915,2696
1389,2696
1509,2696
2287,2696
2922,2696
3120,2696
3284,2696
3876,2696
4079,2696
4592,2696
5083,2696
5286,2696
6144,2696
8327,2696
9410,2696
10890,2696
268,2842
655,2842
777,2842
935,2842
1068,2842
1423,2842
1514,2842
1762,2842
2290,2842
2936,2842
3122,2842
3286,2842
3889,2842
4082,2842
4607,2842
5300,2842
6151,2842
7676,2842
8334,2842
9337,2842
9417,2842
9479,2842
10934,2842
269,1197
274,5017
1182,5017
1290,5017
1881,5017
2457,5017
2918,5017
3494,5017
4138,5017
4226,5017
4778,5017
5197,5017
5337,5017
5584,5017
6420,5017
8892,5017
10664,5017
11138,5017
276,751
281,5148
282,5377
285,3506
286,6627
287,4880
288,6831
357,6831
661,6831
1464,6831
1776,6831
1876,6831
2681,6831
2983,6831
4874,6831
5545,6831
6190,6831
6272,6831
8421,6831
8607,6831
9168,6831
10434,6831
11909,6831
289,7430
290,1033
292,4005
9781,4005
293,116
4495,116
294,1223
295,105
1257,105
296,2228
794,2228
297,3837
298,5525
322,5525
3911,5525
302,4342
2012,4342
2254,4342
2442,4342
3636,4342
4324,4342
5089,4342
5680,4342
5931,4342
7145,4342
7262,4342
8854,4342
303,7496
304,1760
305,5385
306,2169
307,1368
308,3892
309,7824
310,373
311,4511
427,4511
313,7209
314,4640
315,585
316,4813
328,4813
360,4813
401,4813
3144,4813
3158,4813
3228,4813
4200,4813
4246,4813
4276,4813
4313,4813
4367,4813
4368,4813
4490,4813
4711,4813
4755,4813
4813,4813
4877,4813
5153,4813
5349,4813
5433,4813
5543,4813
5581,4813
5695,4813
5730,4813
5956,4813
9525,4813
9605,4813
9800,4813
9869,4813
9933,4813
10030,4813
10275,4813
10308,4813
11316,4813
11444,4813
11497,4813
11596,4813
317,6727
8612,6727
318,6120
319,5265
320,6129
779,6129
323,6834
324,6476
325,469
326,2883
9974,2883
327,6196
12165,6196
330,5715
331,326
11688,326
332,6864
333,7665
2529,7665
8867,7665
334,1589
335,5555
336,3172
337,4235
338,2152
339,7735
340,100
341,5534
342,1803
345,6759
8679,6759
9027,6759
10925,6759
11954,6759
346,2575
347,2126
348,6249
7651,6249
7653,6249
8322,6249
8323,6249
8763,6249
10869,6249
11847,6249
349,5894
5103,5894
6016,5894
7625,5894
10674,5894
350,157
762,157
959,157
1082,157
2267,157
2702,157
3080,157
3859,157
4737,157
5130,157
5528,157
6034,157
7630,157
8084,157
10883,157
352,2349
353,42
3485,42
3854,42
4256,42
4543,42
6836,42
355,4268
358,1431
361,2570
364,5850
993,5850
3503,5850
3694,5850
3845,5850
4610,5850
9252,5850
9671,5850
10980,5850
12574,5850
366,1482
7289,1482
367,694
369,6424
2032,6424
5380,6424
5384,6424
5394,6424
6204,6424
8959,6424
370,4463
697,4463
9537,4463
372,6668
730,6668
731,6668
732,6668
733,6668
847,6668
956,6668
1048,6668
1049,6668
1050,6668
1232,6668
1471,6668
1472,6668
1571,6668
1574,6668
1599,6668
1673,6668
1674,6668
1675,6668
1676,6668
1839,6668
2058,6668
2100,6668
2101,6668
2102,6668
2134,6668
2135,6668
2136,6668
2185,6668
2221,6668
2393,6668
2704,6668
2960,6668
375,1527
376,5563
393,6586
395,5334
396,2317
397,52
398,7797
400,7797
1787,7797
402,1614
3908,1614
404,4460
550,4460
405,7555
2613,7555
6097,7555
407,2590
408,7832
410,5725
7740,5725
411,6501
413,1675
681,1675
797,1675
831,1675
1651,1675
1814,1675
3996,1675
4513,1675
5391,1675
6328,1675
6646,1675
6679,1675
6821,1675
7283,1675
8726,1675
11196,1675
414,5664
415,5121
416,5197
547,5197
675,5197
791,5197
823,5197
3346,5197
3557,5197
5412,5197
5426,5197
417,6851
418,4760
419,6543
3992,6543
420,7641
421,6374
422,2755
423,1328
5968,1328
7802,1328
9673,1328
425,6253
426,2518
428,1186
1523,1186
3807,1186
11268,1186
431,2571
432,3436
433,4949
434,6220
1195,6220
1300,6220
1360,6220
436,3556
437,4116
438,6499
